_id,fieldnumber,observationDate,validationStatus,taxon_id,taxonFullName,originalTaxonNameUsage,taxonDanishName,taxonRedListCategory,locality,country,decimalLatitude,decimalLongitude,accuracy,reportedBy,substrate,vegetationType,associatedTaxa,ecologyNotes,notes,leg,det,URI,crawled
DMS-10428897,,2024-04-15T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Allerød,Denmark,55.853499,12.339286,65,Lars Stokholm,jord eller humus,græsplæne,,,,Lars Stokholm,Lars Stokholm,https://svampe.databasen.org/observations/10428897,1
DMS-10429135,,2024-04-16T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Ejby,Denmark,55.43557833333333,9.929028333333331,4,Helle Jørgensen,jord eller humus,blandskov (med løv- og nåletræer),,,,Helle Jørgensen,Helle Jørgensen,https://svampe.databasen.org/observations/10429135,1
DMS-10429203,,2024-04-17T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Assenholm Mose,Denmark,54.9648253,9.468546,4,Marieanne Hugener-Ohlsen,jord eller humus,skovmose,,,,Marieanne Hugener-Ohlsen,Marieanne Hugener-Ohlsen,https://svampe.databasen.org/observations/10429203,1
DMS-10429211,,2024-04-17T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Gl. Hampen,Denmark,56.01106389,9.40424167,15,Frits Sørensen,jord eller humus,vejkant,,I græsset i vejkanten til vejen der på den ene side havde skoven og på den anden et lavtliggende sumpet område der bliver til et vandhul. Tydelig mellugt.,,Frits Sørensen,Frits Sørensen,https://svampe.databasen.org/observations/10429211,1
DMS-10429230,,2024-04-15T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Odense,Denmark,55.37444444,10.3975,15,Bodil Anelle Larsen,jord eller humus,græsplæne,,Voksede i græsplæne mellem vej/fortov og bygninger. Her vokser også nogle egetræer.,"Nogle steder var der hekseringe. Ellers var de i ""klumper"". Lugtede surt, mellugt.",Bodil Anelle Larsen,Bodil Anelle Larsen,https://svampe.databasen.org/observations/10429230,1
DMS-10429231,,2024-04-06T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Odense,Denmark,55.39335068464689,10.36487651981588,5,Bodil Anelle Larsen,jord eller humus,vejkant,,Voksede ved foden af egetræer i et græstykke langs med trafikeret vej.,"De er unge. Lugtede syrligt, mellugt.",Bodil Anelle Larsen,Bodil Anelle Larsen,https://svampe.databasen.org/observations/10429231,1
DMS-10429320,,2024-04-17T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Rantzausminde,Denmark,55.039077337131545,10.537190042887232,5,Dan Schou,jord eller humus,vejkant,,,Sad i midterrabatten langs vejen.,Dan Schou,Dan Schou,https://svampe.databasen.org/observations/10429320,1
DMS-10429346,,2024-04-17T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Ringe Sø,Denmark,55.23901103841793,10.487253181636332,5,Peter Kristensen,jord eller humus,vejkant,,"Ved en elektronikvirksomhed, på en stejl skråning, ned mod Bygmestervej.","Svag duft af champignon. Ret fast, ikke blød. Rødmer ikke ved skraben på stok. Står i en ca. 1 m, diameter halv heksering.",Peter Kristensen,Peter Kristensen,https://svampe.databasen.org/observations/10429346,1
DMS-10429351,,2024-04-17T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Stavnsbjerg,Denmark,55.378996666666666,9.575396666666666,4,Angela Steinfurth,jord eller humus,park/kirkegård,elm (Ulmus),,,Angela Steinfurth,Angela Steinfurth,https://svampe.databasen.org/observations/10429351,1
DMS-10429363,,2024-04-18T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Tislot,Denmark,55.1096602280254,10.73953287750509,5,Kamilla,jord eller humus,have,ask (Fraxinus),,"Let melet duft. Voksede i stor heksering samt flere steder i klumper
",Kamilla,Kamilla,https://svampe.databasen.org/observations/10429363,1
DMS-10429405,,2024-04-18T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Amager Fælled,Denmark,55.64946666666667,12.564171666666669,13,Oliver Lukas Sonne,jord eller humus,have,,,Mild svampet duft,Oliver Lukas Sonne,Oliver Lukas Sonne,https://svampe.databasen.org/observations/10429405,1
DMS-10429433,,2024-04-18T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Ny Æbelnæs,Denmark,54.9457889,12.2269993,25,Stine Krage,træflis og savsmuld,blandskov (med løv- og nåletræer),,,,,Stine Krage,https://svampe.databasen.org/observations/10429433,1
DMS-10429530,,2024-04-18T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Lundsgård,Denmark,55.43722222,10.68666667,15,Bodil Anelle Larsen,jord eller humus,levende hegn,,Voksede flere steder på begge sider af asfalteret cykel/gang sti.,Svag duft af mel.,Bodil Anelle Larsen,Bodil Anelle Larsen,https://svampe.databasen.org/observations/10429530,1
DMS-10429542,,2024-04-18T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Holckenhavn Gods,Denmark,55.29277778,10.77666667,15,Bodil Anelle Larsen,jord eller humus,park/kirkegård,,I græsplæne.,Duftede af mel.,Bodil Anelle Larsen,Bodil Anelle Larsen,https://svampe.databasen.org/observations/10429542,1
DMS-10429589,,2024-04-19T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Godsted,Denmark,54.72112,11.58948,-1,Annette Greenfort,jord eller humus,vejkant,løvtræ (løvtræ),På græs ved laurbærkirsebær hæk,Kødfulde frl. ; kraftig mellugt,Annette Greenfort,Annette Greenfort,https://svampe.databasen.org/observations/10429589,1
DMS-10429629,,2024-04-20T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Radiomarken,Denmark,55.77026080952694,12.47624158859253,25,Bo Valeur,jord eller humus,overdrev,,,,Bo Valeur,Bo Valeur,https://svampe.databasen.org/observations/10429629,1
DMS-10429637,,2024-04-20T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Brødmosen,Denmark,55.56572166666667,12.242778333333334,61,Per Schilling,jord eller humus,græsplæne,"ahorn (Acer pseudoplatanus), mirabel (Prunus cerasifera), elm (Ulmus)",,,Per Schilling,Per Schilling,https://svampe.databasen.org/observations/10429637,1
DMS-10429649,,2024-04-20T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Oremosen,Denmark,55.79356141947292,12.285267112310976,75,Ole Bidstrup,jord eller humus,brakmark,,,,Ole Bidstrup,Ole Bidstrup,https://svampe.databasen.org/observations/10429649,1
