"_id","fieldnumber","observationDate","validationStatus","taxon_id","taxonFullName","originalTaxonNameUsage","taxonDanishName","taxonRedListCategory","locality","country","decimalLatitude","decimalLongitude","accuracy","reportedBy","substrate","vegetationType","associatedTaxa","ecologyNotes","notes","leg","det","URI"
"DMS-9331175","","2018-09-12T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Horserød Hegn","Denmark",56.04160289341852,12.494399069692006,50,"Benny T. Olsen","jord eller humus","løvskov","bøg (Fagus)",,,"Benny T. Olsen","Benny T. Olsen","https://svampe.databasen.org/observations/9331175"
"DMS-9331541","","2018-09-16T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Silkeborg Østerskov","Denmark",56.14397157341652,9.569005966186523,75,"Niels V. Mogensen","jord eller humus","blandskov (med løv- og nåletræer)","bøg (Fagus)",,,"Niels V. Mogensen","Niels V. Mogensen","https://svampe.databasen.org/observations/9331541"
"DMS-9331698","","2018-09-17T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Ganløse Ore","Denmark",55.813966659545,12.30363607406616,25,"Sandra de Blécourt Dalsberg","jord eller humus","løvskov","bøg (Fagus)",,"Voksede i en heksering.
Ubehagelig vammel lugt. Fnugget/bæltet stok med hudagtig ring. Rester efter fællessvøbet nederst på stokken. 
Det eneste, som får mig til at tvivle, er at stokken virkede lidt for tyk ift hatten, og hatten var næsten for pæn. Det ene eksemplar jeg fotograferede havde desuden skæl på hatten lige som hos kugleknoldet fluesvamp, men igen denne ubehagelige lugt...","Sandra de Blécourt Dalsberg","Sandra de Blécourt Dalsberg","https://svampe.databasen.org/observations/9331698"
"DMS-9332158","","2018-09-17T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Varde Søndre Plantage","Denmark",55.59674444,8.53,15,"Tina Larsen","jord eller humus","blandskov (med løv- og nåletræer)","",,"Hat hvid og hvælvet glat og fedtet. Lameller fri og hvide. Stok cylindrisk og hvid med hudagtig ring, under ringen er stokken flosset. Ved basis med knold og opstående pose. Ikke særlig god duft.","Tina Larsen","Tina Larsen","https://svampe.databasen.org/observations/9332158"
"DMS-9332425","","2018-09-19T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Munkebjerg","Denmark",55.69011657927109,9.617219650244806,50,"Thomas Læssøe","jord eller humus","løvskov","",,,"Thomas Læssøe","Thomas Læssøe","https://svampe.databasen.org/observations/9332425"
"DMS-9332735","","2018-09-18T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Trelde Skov","Denmark",55.59735,9.79241111,15,"Niklas H. Olsen","jord eller humus","løvskov","",,,"Niklas H. Olsen","Niklas H. Olsen","https://svampe.databasen.org/observations/9332735"
"DMS-9334350","","2018-09-22T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Kollund Skov","Denmark",54.83565556,9.43924167,15,"Morten Christensen","jord eller humus","løvskov","bøg (Fagus sylvatica)",,,"Morten Christensen","Morten Christensen","https://svampe.databasen.org/observations/9334350"
"DMS-9335717","","2018-09-25T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Nyrup Hegn","Denmark",56.008939055877825,12.52420806675218,75,"Benny T. Olsen","jord eller humus","løvskov","bøg (Fagus)",,,"Benny T. Olsen","Benny T. Olsen","https://svampe.databasen.org/observations/9335717"
"DMS-9336319","","2018-09-26T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Lyngby Åmose","Denmark",55.777466059399295,12.47397143393755,25,"Bo Valeur","jord eller humus","skovmose","",,"3 stk.","Bo Valeur","Bo Valeur","https://svampe.databasen.org/observations/9336319"
"DMS-9336479","","2018-09-27T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Varde Søndre Plantage","Denmark",55.59823212423708,8.53114128112793,25,"Thomas Bech","jord eller humus","blandskov (med løv- og nåletræer)","","Bøg,Birk, gran, nål var 3 værter som stod tæt på..",,"Thomas Bech","Thomas Bech","https://svampe.databasen.org/observations/9336479"
"DMS-9339086","","2018-10-02T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Østerild Klitplantage","Denmark",57.050931151998206,8.912881560972892,50,"Tom Smidth","jord eller humus","blandskov (med løv- og nåletræer)","bøg (Fagus)",,,"Tom Smidth","Tom Smidth","https://svampe.databasen.org/observations/9339086"
"DMS-9339804","","2018-10-04T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Tved Klitplantage","Denmark",57.05286870039397,8.674410579842515,75,"Lisbeth Brendstrup","jord eller humus","nåleskov/plantage","birk (Betula)",,,"Lisbeth Brendstrup, Tove Friis","Lisbeth Brendstrup","https://svampe.databasen.org/observations/9339804"
"DMS-9341090","","2018-10-07T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Gribskov, samlet","Denmark",55.97691992819614,12.310060504241847,75,"Poul Evald Hansen","jord eller humus","løvskov med naturskovspræg","bøg (Fagus sylvatica)",,,"Poul Evald Hansen","Poul Evald Hansen","https://svampe.databasen.org/observations/9341090"
"DMS-9342451","","2018-10-10T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Gribskov, Ostrup Kobbel","Denmark",56.02563416106147,12.33162134842132,25,"Lisbeth Brendstrup","jord eller humus","løvskov","bøg (Fagus)",,,"Hekseringen, Lisbeth Brendstrup","Lisbeth Brendstrup","https://svampe.databasen.org/observations/9342451"
"DMS-9342542","","2018-10-10T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Gellerup Skovsøer","Denmark",55.62356189738718,8.539284467697144,10,"Thomas Bech","jord eller humus","blandskov (med løv- og nåletræer)","bøg (Fagus)",,,"Thomas Bech","Thomas Bech","https://svampe.databasen.org/observations/9342542"
"DMS-9344161","","2018-10-14T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Kongelunden","Denmark",55.575469859425645,12.584439755009953,25,"Grith Styrck Carlsen","jord eller humus","løvskov","bøg (Fagus)",,,"Grith Styrck Carlsen","Grith Styrck Carlsen","https://svampe.databasen.org/observations/9344161"
"DMS-9344851","","2018-10-16T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Storedal, Læsø","Denmark",57.29510556,11.00599167,15,"Lene Kjølner","jord eller humus","blandskov (med løv- og nåletræer)","birk (Betula)",,"Sød, kvalm lugt.","Lene Kjølner","Lene Kjølner","https://svampe.databasen.org/observations/9344851"
"DMS-9348300","","2018-10-13T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Bognæs Storskov","Denmark",55.68933067040204,12.021995577961206,25,"Ole Sparre Pedersen","jord eller humus","løvskov","bøg (Fagus sylvatica)",,,"Ole Sparre Pedersen","Ole Sparre Pedersen","https://svampe.databasen.org/observations/9348300"
"DMS-10021266","","2019-08-04T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Gribskov, Hvidekilde","Denmark",56.0094189009949,12.289855952840298,100,"Poul Evald Hansen","jord eller humus","løvskov med naturskovspræg","bøg (Fagus)",,,"Poul Evald Hansen","Poul Evald Hansen","https://svampe.databasen.org/observations/10021266"
"DMS-10022255","","2019-08-02T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Store Dyrehave","Denmark",55.91381225329089,12.369918823242188,75,"Rasmus Due Skavlan","jord eller humus","blandskov (med løv- og nåletræer)","bøg (Fagus)",,,"Rasmus Due Skavlan","Rasmus Due Skavlan","https://svampe.databasen.org/observations/10022255"
"DMS-10022878","","2019-08-15T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Mårum","Denmark",56.01887063465402,12.29844331741333,25,"Morten Deurell","mos","løvskov","bøg (Fagus)",,"Ingen tydelig lugt af kartoffel. Dermed burde amanita citrina var. Alba være udelukket.","Morten Deurell","Morten Deurell","https://svampe.databasen.org/observations/10022878"
"DMS-10023346","","2019-08-16T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Søllerød Kirkeskov","Denmark",55.817294159398,12.499420170206577,75,"Morten Kofoed-Hansen","jord eller humus","løvskov","",,,"Morten Kofoed-Hansen","Morten Kofoed-Hansen","https://svampe.databasen.org/observations/10023346"
"DMS-10024603","","2019-08-19T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Gribskov, Fruebjerg","Denmark",55.97049610839166,12.279011383652687,25,"Dan Ingemann Jensen","jord eller humus","løvskov","eg (Quercus)",,,"Dan Ingemann Jensen","Dan Ingemann Jensen","https://svampe.databasen.org/observations/10024603"
"DMS-10024896","","2019-08-21T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Fuglevrå","Denmark",56.11418202572862,10.224885643401649,25,"Flemming V. Larsen","jord eller humus","blandskov (med løv- og nåletræer)","bøg (Fagus), gran (Picea), fyr (Pinus)",,,"Flemming V. Larsen","Flemming V. Larsen","https://svampe.databasen.org/observations/10024896"
"DMS-10025206","","2019-08-18T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Tvorup Plantage","Denmark",56.98100833,8.428825,15,"Frede Scheye","jord eller humus","nåleskov/plantage","",,"Hvid klæbrig hat, frie lameller, let flosset 10 cm høj stok med ikke markant overgang til knold og med rester af fodpose. Ingen lugt at spore..","Frede Scheye","Frede Scheye","https://svampe.databasen.org/observations/10025206"
"DMS-10026284","","2019-08-24T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Kongeegen","Denmark",55.90819167,11.99265,15,"Anders Adams","jord eller humus","løvskov","bøg (Fagus)",,,"Anders Adams","Anders Adams","https://svampe.databasen.org/observations/10026284"
"DMS-10026559","","2019-08-25T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Slotved Skov","Denmark",57.47722222,10.16472222,15,"Kasper Malmberg","jord eller humus","løvskov","bøg (Fagus)",,,"Kasper Malmberg, Michael Filtenborg, Tina Larsen","Kasper Malmberg","https://svampe.databasen.org/observations/10026559"
"DMS-10026873","","2019-08-26T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Ryget","Denmark",55.800219623559414,12.354369161766954,75,"Bjørn W. Pedersen","jord eller humus","blandskov (med løv- og nåletræer)","bøg (Fagus sylvatica)",,"'Vammel' lugt","Bjørn W. Pedersen","Bjørn W. Pedersen","https://svampe.databasen.org/observations/10026873"
"DMS-10026953","","2019-08-26T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Varde Søndre Plantage","Denmark",55.62350833,8.51809444,15,"Tina Larsen","jord eller humus","blandskov (med løv- og nåletræer)","nåletræ (nåletræ)",,"Hvid kegle formet hat . Hvide lameller. Flosset stok og ring. Stor pose ved basis, i jorden.","Tina Larsen","Tina Larsen","https://svampe.databasen.org/observations/10026953"
"DMS-10027901","","2019-08-30T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Velling Skov","Denmark",56.04165083762046,9.539240151643753,75,"Jette Anitha Hansen","jord eller humus","nåleskov/plantage","bøg (Fagus)",,,"Jette Anitha Hansen","Jette Anitha Hansen","https://svampe.databasen.org/observations/10027901"
"DMS-10027967","","2019-08-27T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Slette Å","Denmark",57.14938056,9.357525,15,"Jan Lyngby","jord eller humus","blandskov (med løv- og nåletræer)","","Der var både løv og nåletræ i umiddelbar nærhed, lysåbent bevoksning i kanten af grus/skovvej",,"Jan Lyngby","Jan Lyngby","https://svampe.databasen.org/observations/10027967"
"DMS-10028209","","2018-10-13T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Stilde Plantage","Denmark",55.542327608350234,8.976001739501951,100,"Johannes Havelund","løv- eller nåledække, løse blade og nåle","nåleskov/plantage","gran (Picea)",,,"Johannes Havelund","Johannes Havelund","https://svampe.databasen.org/observations/10028209"
"DMS-10029005","","2019-09-02T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Tibberup","Denmark",55.988990384361756,12.278620384344674,24,"Jacob Heilmann-Clausen","jord eller humus","løvskov","bøg (Fagus)",,,"Jacob Heilmann-Clausen","Jacob Heilmann-Clausen","https://svampe.databasen.org/observations/10029005"
"DMS-10029546","","2019-09-03T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Mejsling Skov","Denmark",55.63272627331719,9.455913305282593,10,"Ken A. Alminde","jord eller humus","blandskov (med løv- og nåletræer)","bøg (Fagus sylvatica)",,,"Ken A. Alminde","Ken A. Alminde","https://svampe.databasen.org/observations/10029546"
"DMS-10030965","","2019-09-07T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Store Dyrehave","Denmark",55.91015626083977,12.360769808292387,75,"Dan Ingemann Jensen","jord eller humus","løvskov","gran (Picea)",,,"Dan Ingemann Jensen","Dan Ingemann Jensen","https://svampe.databasen.org/observations/10030965"
"DMS-10030974","","2019-09-07T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Hørbylunde","Denmark",56.136128792125895,9.405670166015625,75,"Morten Strandberg","jord eller humus","nåleskov/plantage","gran (Picea)",,,"Morten Strandberg","Morten Strandberg","https://svampe.databasen.org/observations/10030974"
"DMS-10031165","","2019-09-08T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Silkeborg Nordskov","Denmark",56.15453766880024,9.596858024597168,50,"Emil Koertz","jord eller humus","løvskov","bøg (Fagus sylvatica)",,,"Emil Koertz","Emil Koertz","https://svampe.databasen.org/observations/10031165"
"DMS-10032065","","2019-09-10T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Store Hørbyhøj","Denmark",56.134837449127716,9.402408599853516,75,"Morten Strandberg","jord eller humus","nåleskov/plantage","gran (Picea)",,"Nok den almindeligste art i skoven på dagen","Morten Strandberg","Morten Strandberg","https://svampe.databasen.org/observations/10032065"
"DMS-10032181","","2019-09-10T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Torstedlund Skov","Denmark",56.80680529342529,9.76059079170227,10,"Erik Arnfred Thomsen","jord eller humus","løvskov","bøg (Fagus sylvatica)",,,"Erik Arnfred Thomsen","Erik Arnfred Thomsen","https://svampe.databasen.org/observations/10032181"
"DMS-10033071","","2019-09-13T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Sildesøen","Denmark",55.488726377931684,8.420547365094535,75,"Lasse mersch","jord eller humus","løvskov","bøg (Fagus sylvatica)",,"lugter ikke godt ingen  en tydelig pose på stokken basis","Lasse mersch","Lasse mersch","https://svampe.databasen.org/observations/10033071"
"DMS-10034822","","2019-09-15T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Gribskov, Grønnekilde","Denmark",56.015704321614926,12.293581143021584,50,"Lisbeth Brendstrup","jord eller humus","løvskov","bøg (Fagus)",,,"Lisbeth Brendstrup, Jørn Berril","Lisbeth Brendstrup","https://svampe.databasen.org/observations/10034822"
"DMS-10040639","","2019-09-29T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Gadevang","Denmark",55.96093645073357,12.288903370499611,25,"Dan Ingemann Jensen","jord eller humus","løvskov","bøg (Fagus)",,,"Dan Ingemann Jensen","Dan Ingemann Jensen","https://svampe.databasen.org/observations/10040639"
"DMS-10045186","","2019-10-03T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Strandmarken","Denmark",54.99510833,15.05312222,15,"Michael Sonniks","jord eller humus","nåleskov med naturskovspræg","fyr (Pinus)",,,"Michael Sonniks","Michael Sonniks","https://svampe.databasen.org/observations/10045186"
"DMS-10046560","","2019-10-08T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Lyngby Åmose","Denmark",55.77758070503805,12.474574344232678,5,"Bo Valeur","jord eller humus","sumpskov","rød-el (Alnus glutinosa), birk (Betula), gran (Picea), fyr (Pinus)",,,"Bo Valeur","Bo Valeur","https://svampe.databasen.org/observations/10046560"
"DMS-10048399","","2019-10-10T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Slotslyngen","Denmark",55.2580392434349,14.75557208061218,50,"Michael Hansen","jord eller humus","løvskov med naturskovspræg","fyr (Pinus)","Birk og eg var også tæt på.","Pose om basis, ingen skæl på hat, kunne ikke erkende nogen lugt (mens kugleknoldet fluesvamp, der stod ved siden af, havde tydelige kartoffellugt). Noget trævlet stok. 3 frugtlegemer. De to, jeg undersøgte, havde tydelig pose.","Michael Hansen","Michael Hansen","https://svampe.databasen.org/observations/10048399"
"DMS-10052780","","2019-10-18T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Mangehøje Plantage","Denmark",56.40086571029711,8.509801356412936,25,"Anders Greibe Nielsen","jord eller humus","løvskov","bøg (Fagus)",,,"Anders Greibe Nielsen","Anders Greibe Nielsen","https://svampe.databasen.org/observations/10052780"
"DMS-10056161","","2019-10-20T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Kværs Granskov","Denmark",54.933404994792845,9.479419470007997,50,"Tove Friis","jord eller humus","nåleskov/plantage","gran (Picea)",,,"Tove Friis, Uffe Terndrup","Tove Friis","https://svampe.databasen.org/observations/10056161"
"DMS-10057004","","2019-09-18T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Kukkerhuse","Denmark",56.52931111,10.68134167,15,"Dorte Stokholm","jord eller humus","kyst- og overdrevskrat","",,,"Dorte Stokholm","Dorte Stokholm","https://svampe.databasen.org/observations/10057004"
"DMS-10100573","","2020-08-06T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Tved Plantage","Denmark",57.051958423352815,8.650360107421875,50,"Mathias Hass","jord eller humus","løvskov","bøg (Fagus)",,,"Mathias Hass","Mathias Hass","https://svampe.databasen.org/observations/10100573"
"DMS-10101173","","2020-08-13T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Klosterheden","Denmark",56.52133179,8.40342903,15,"Tina Larsen","jord eller humus","løvskov","eg (Quercus)",,,"Tina Larsen","Tina Larsen","https://svampe.databasen.org/observations/10101173"
"DMS-10101289","","2020-08-15T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Valdbjerg Sande","Denmark",57.13911757001957,9.060301782446913,75,"Jørgen Mikkelsen","jord eller humus","blandskov (med løv- og nåletræer)","birk (Betula), gran (Picea)","Sandet bund under tyndt førnelag.","Lugten svarer til beskrivelsen ""vammel"". Hatten glat, men lidt gullig (derfor mikroskoperet trods lugten), Stokken hvid og flosset, pose med svøb. Sporer kuglerunde 7-9 µ.","Jørgen Mikkelsen, Kirsten Bjørnsson","Jørgen Mikkelsen","https://svampe.databasen.org/observations/10101289"
"DMS-10102076","","2020-08-22T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Stensbæk Plantage","Denmark",55.27312102090278,8.94708891181148,0,"Anna Vilstrup Kristensen","jord eller humus","løvskov","løvtræ (løvtræ)",,,"Anna Vilstrup Kristensen","Anna Vilstrup Kristensen","https://svampe.databasen.org/observations/10102076"
"DMS-10102380","","2020-08-24T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Trynmose","Denmark",57.54549459972222,10.2845697,-1,"Per Schilling","jord eller humus","løvskov med naturskovspræg","bøg (Fagus), eg (Quercus)",,"Konkav hat, flossede bælter nedad stokken og pose forneden. ","Per Schilling","Per Schilling","https://svampe.databasen.org/observations/10102380"
"DMS-10103429","","2020-08-30T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Sandflugtsplantage","Denmark",55.95768130476662,11.736574172973633,50,"Bo Valeur","jord eller humus","blandskov (med løv- og nåletræer)","","Stod i gran områdr",,"Bo Valeur","Bo Valeur","https://svampe.databasen.org/observations/10103429"
"DMS-10103555","","2020-08-30T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Valdbjerg Sande","Denmark",57.14270109831784,9.04846865683794,25,"Per Taudal Poulsen","jord eller humus","blandskov (med løv- og nåletræer)","",,,"Per Taudal Poulsen","Per Taudal Poulsen","https://svampe.databasen.org/observations/10103555"
"DMS-10104062","","2020-09-02T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Tovsig","Denmark",57.05384897379146,8.928721938282251,10,"Per Taudal Poulsen","jord eller humus","blandskov (med løv- og nåletræer)","","Blandskov -hedeagtigt op til pilemosen/krat",,"Per Taudal Poulsen, Bjarne Nielsen","Per Taudal Poulsen","https://svampe.databasen.org/observations/10104062"
"DMS-10106470","","2020-09-09T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Asserbo Plantage","Denmark",56.01584825056641,12.02247619628906,75,"Ulla Munch Hansen","jord eller humus","blandskov (med løv- og nåletræer)","",,"Nåletræsområde.","Ulla Munch Hansen","Ulla Munch Hansen","https://svampe.databasen.org/observations/10106470"
"DMS-10107147","","2020-09-10T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Store Hessemose","Denmark",56.01817778,12.29098611,15,"Jørgen Mikkelsen","jord eller humus","løvskov","bøg (Fagus)",,"Stokken flosset.","Jørgen Mikkelsen, Kirsten Bjørnsson","Jørgen Mikkelsen","https://svampe.databasen.org/observations/10107147"
"DMS-10108086","","2020-09-13T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Gadevang","Denmark",55.9616919,12.2877625,11,"Dan Ingemann Jensen","jord eller humus","løvskov","bøg (Fagus)",,,"Dan Ingemann Jensen","Dan Ingemann Jensen","https://svampe.databasen.org/observations/10108086"
"DMS-10108151","","2020-09-13T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Leestrup Strand","Denmark",55.18011741730316,12.03650951385498,50,"Leo de Jong","jord eller humus","løvskov","",,,"Leo de Jong","Leo de Jong","https://svampe.databasen.org/observations/10108151"
"DMS-10108216","","2020-09-13T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Inderø Skov","Denmark",56.3773673,9.3441992,53,"Kasper Malmberg","jord eller humus","løvskov","bøg (Fagus)",,,"Kasper Malmberg","Kasper Malmberg","https://svampe.databasen.org/observations/10108216"
"DMS-10109984","","2020-09-16T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Gribskov, Gadevang","Denmark",55.963975140662214,12.300713807344437,50,"Dan Ingemann Jensen","tørvemos","nåleskov med naturskovspræg","birk (Betula)",,,"Dan Ingemann Jensen","Dan Ingemann Jensen","https://svampe.databasen.org/observations/10109984"
"DMS-10110353","","2020-09-17T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Tvedevænge","Denmark",55.303746883017496,11.625990718603132,75,"Yvonne Engmann","jord eller humus","blandskov (med løv- og nåletræer)","bøg (Fagus)",,,"Yvonne Engmann","Yvonne Engmann","https://svampe.databasen.org/observations/10110353"
"DMS-10110389","","2020-09-17T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Grydebjerg Skov (inkl. Hjortenæs)","Denmark",55.4382524,11.5267613,15,"Per Schilling","jord eller humus","løvskov","bøg (Fagus)",,,"Per Schilling","Per Schilling","https://svampe.databasen.org/observations/10110389"
"DMS-10110565","","2020-09-17T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Snejbjerg Sparekasses Plantage","Denmark",56.137016191641735,8.850265480577946,5,"May-Britt Shelløe","jord eller humus","blandskov (med løv- og nåletræer)","",,,"May-Britt Shelløe","May-Britt Shelløe","https://svampe.databasen.org/observations/10110565"
"DMS-10111417","","2020-09-19T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Munkebjerg","Denmark",55.6897149,9.6170839,27,"Bo Levesen","jord eller humus","løvskov med naturskovspræg","bøg (Fagus)",,,"Bo Levesen","Bo Levesen","https://svampe.databasen.org/observations/10111417"
"DMS-10112149","","2020-09-20T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Store Hareskov","Denmark",55.77220406503405,12.40207287512021,25,"Frank Desting","jord eller humus","løvskov","bøg (Fagus)",,"FtSF-tur.
(OT, FDE + 50+).","Frank Desting","Frank Desting","https://svampe.databasen.org/observations/10112149"
"DMS-10112341","","2020-09-20T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Langdalen","Denmark",57.135375,9.434336666666667,-1,"Ulla M Konnerup","jord eller humus","nåleskov med naturskovspræg","gran (Picea)","på skråning blandt graner","så ikke kegleform ved de inge svampe, men  meget snehvid udvokset","Ulla M Konnerup","Ulla M Konnerup","https://svampe.databasen.org/observations/10112341"
"DMS-10112423","","2020-09-21T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Tisvilde Hegn, Torup Landsby","Denmark",56.03083730249294,12.055639137202762,0,"Jakob lindblad","jord eller humus","nåleskov/plantage","birk (Betula)",,,"Jakob lindblad","Jakob lindblad","https://svampe.databasen.org/observations/10112423"
"DMS-10112750","","2020-09-21T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Varde Søndre Plantage","Denmark",55.59741211,8.52667999,15,"Tina Larsen","jord eller humus","løvskov","bøg (Fagus)",,"Hvid kegleformet hat. Flosset stok og ring. Med pose ved basis. Kvalm lugt.","Tina Larsen","Tina Larsen","https://svampe.databasen.org/observations/10112750"
"DMS-10114115","","2020-09-24T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Estrup Skov","Denmark",55.4922257,9.0868183,4,"Jan Gersvang Nielsen","jord eller humus","løvskov med naturskovspræg","løvtræ (løvtræ)",,,"Jan Gersvang Nielsen","Jan Gersvang Nielsen","https://svampe.databasen.org/observations/10114115"
"DMS-10114613","","2020-09-25T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Store Hareskov","Denmark",55.77176955668372,12.401193110563327,25,"Frank Desting","jord eller humus","løvskov","bøg (Fagus)","flere frl. under bøg.","Med fodpose og bælter på stokken, jf. foto.","Frank Desting","Frank Desting","https://svampe.databasen.org/observations/10114613"
"DMS-10115362","","2020-09-26T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Madum Sø","Denmark",56.8005493344947,9.907007217407227,75,"Arne Pedersen","jord eller humus","løvskov med naturskovspræg","bøg (Fagus)",,,"Arne Pedersen","Arne Pedersen","https://svampe.databasen.org/observations/10115362"
"DMS-10115744","","2020-09-27T00:00:00.000Z","Validation in progress",10273,"Amanita virosa","","snehvid fluesvamp","LC","Hammer Bakker, Østbjerg","Denmark",57.12916536121376,9.994320161640646,5,"Nikola Bosic","jord eller humus","blandskov (med løv- og nåletræer)","",,,"Nikola Bosic","Nikola Bosic","https://svampe.databasen.org/observations/10115744"
"DMS-10116930","","2020-09-28T00:00:00.000Z","approved",10273,"Amanita virosa","","snehvid fluesvamp","LC","Funder Krat","Denmark",56.1544,9.488758333333333,-1,"Thomas Møller Ørum","jord eller humus","blandskov (med løv- og nåletræer)","",,,"Thomas Møller Ørum","Thomas Møller Ørum","https://svampe.databasen.org/observations/10116930"
