_id,fieldnumber,observationDate,validationStatus,taxon_id,taxonFullName,originalTaxonNameUsage,taxonDanishName,taxonRedListCategory,locality,country,decimalLatitude,decimalLongitude,accuracy,reportedBy,substrate,vegetationType,associatedTaxa,ecologyNotes,notes,leg,det,URI,crawled
DMS-10288650,,2022-09-13T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Egeskov,Denmark,54.686175,11.52703611,15,Flemming Ryden,jord eller humus,vejkant,,Flere frl,Alt hvad jeg fandt,Flemming Ryden,Flemming Ryden,https://svampe.databasen.org/observations/10288650,1
DMS-10288841,,2022-09-13T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Søndermarken,Denmark,55.67046356558974,12.52412438392639,10,Mathias Hass,jord eller humus,løvskov,bøg (Fagus),,blånende kød og moderat bitter smag.,Mathias Hass,Mathias Hass,https://svampe.databasen.org/observations/10288841,1
DMS-10288926,,2022-09-13T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Garret Huse,Denmark,54.77518889,12.04824167,15,Rita Forup,jord eller humus,løvskov,bøg (Fagus),,,Rita Forup,Rita Forup,https://svampe.databasen.org/observations/10288926,1
DMS-10288972,,2022-09-13T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Kristianssæde,Denmark,54.76233056,11.35715556,15,Flemming Ryden,jord eller humus,vejkant,lind (Tilia),,,Flemming Ryden,Flemming Ryden,https://svampe.databasen.org/observations/10288972,1
DMS-10288984,,2022-09-14T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,"Gribskov, Gantekrogsmose",Denmark,56.02647972633669,12.307987170257212,60,Jørn Kofod,jord eller humus,løvskov,bøg (Fagus),,,Jørn Kofod,Jørn Kofod,https://svampe.databasen.org/observations/10288984,1
DMS-10289265,,2022-09-14T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,"Strandskov, Vemmetofte",Denmark,55.23347716981282,12.193743288516998,75,Thomas Kehlet,jord eller humus,løvskov,bøg (Fagus sylvatica),,,"Thomas Kehlet, Per Schilling",Thomas Kehlet,https://svampe.databasen.org/observations/10289265,1
DMS-10289349,,2022-09-13T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Rødovre,Denmark,55.70016111,12.4508,15,Christian Lange,jord eller humus,vejkant,eg (Quercus),,,Christian Lange,Christian Lange,https://svampe.databasen.org/observations/10289349,1
DMS-10289451,,2022-09-15T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Lindeskov,Denmark,55.2206360189328,14.912324734032154,5,Uffe Key,jord eller humus,løvskov,"bøg (Fagus), eg (Quercus)",,,Uffe Key,Uffe Key,https://svampe.databasen.org/observations/10289451,1
DMS-10289550,,2022-09-15T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Jægerspris Slot,Denmark,55.85494981120016,11.975408792495726,10,Rasmus Riis-Hansen,jord eller humus,park/kirkegård,småbladet lind (Tilia cordata),,,Rasmus Riis-Hansen,Rasmus Riis-Hansen,https://svampe.databasen.org/observations/10289550,1
DMS-10289903,,2022-09-16T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Vejlø Skov,Denmark,55.16789166666667,11.718178333333332,32,Frederik Josefsen,jord eller humus,løvskov med naturskovspræg,bøg (Fagus),"I græs med forholdsvis få, men store bøgetræer",Blånede næsten omgående.,Frederik Josefsen,Frederik Josefsen,https://svampe.databasen.org/observations/10289903,1
DMS-10289881,,2022-09-16T00:00:00.000Z,expert approved,11091,Caloboletus radicans,,rod-rørhat,,Brøndby Strand,Denmark,55.6183448,12.4212138,20,Subhija Mehmedalic,jord eller humus,græsplæne,birk (Betula),,"Mellemstor rørhat med tør, filtet meget lysebrun hat, lysere mod kanterne. Der er pletstruktur fra midten, pletterne er mindre og forsvinder helt ved kanten. Rørmundingerne er fine og klart gule, blåner stærkt ved røring. Svamp føles ikke gamel. Stokken er bleg ved hatten, overgår klart til lysbrun (som midten af hatten) med mørkere pletter (det sidste billede). Den er rødlig ved basis. Ingen net på stokken, glat overflade, på nær pletter.
Ved gennemskåring blåner med det samme både i kødet og i stokken, dog ikke den rødlige del ved stokbunden. Kødet er fin og bleg, men ikke hvid. Dufter og smager fint. Fundet et par meter fra et birketræ, ingen bøg, nåletræ eller eg i nærheden.
Har været gennem bestemmelseshjul, men kunne ikke placere den.",Subhija Mehmedalic,Thomas Læssøe,https://svampe.databasen.org/observations/10289881,1
DMS-10290125,,2022-09-16T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Herstedvester,Denmark,55.669897835376425,12.342412501639046,5,Poul Evald Hansen,jord eller humus,park/kirkegård,bøg (Fagus sylvatica),,Kendt mycelium. Bitter og ret stærkt blånende.,Poul Evald Hansen,Poul Evald Hansen,https://svampe.databasen.org/observations/10290125,1
DMS-10290435,,2022-09-17T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Hyde Skov,Denmark,54.7748,11.71036944,15,Flemming Ryden,jord eller humus,løvskov,bøg (Fagus),,,Flemming Ryden,Flemming Ryden,https://svampe.databasen.org/observations/10290435,1
DMS-10290697,,2022-09-17T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Høvelte,Denmark,55.849628333333335,12.401395,64,Nina Engberg,ved og rødder af levende træer,egekrat,eg (Quercus),,,Nina Engberg,Nina Engberg,https://svampe.databasen.org/observations/10290697,1
DMS-10291301,,2022-09-18T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Korselitze,Denmark,54.77634215046104,12.019714694470167,10,Rita Forup,jord eller humus,løvskov,,,,Rita Forup,Rita Forup,https://svampe.databasen.org/observations/10291301,1
DMS-10291969,,2022-09-20T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Grisby-Årsdale,Denmark,55.11534011875649,15.131445491861085,10,Karen Nisbeth,jord eller humus,gødet mark med enårig afgrøde,,På Mark ved lille skov med eg og bøg,"Stor tung svamp. Hat 17- 23 cm I diameter, lys gråbrun, opsprukken. Rør lyst gule, blåner ved tryk. Stok tyk, cylindrisk, ca 4-5  cm i diameter, lys gul, bliver rød på midten,når den ligger. Kød lyst gult i hat og stok, blåner ved gennemskæring.
Lugt fad, kød  blåner ved gennemskæring.
Stod ret dybt i stubmarken, min. 20 frl","Karen Nisbeth, Grethe Iversen",Karen Nisbeth,https://svampe.databasen.org/observations/10291969,1
DMS-10291974,,2022-09-16T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Orup Skov (Bidstrup),Denmark,55.56900379424072,11.915500580216758,50,Nick Leyssac,jord eller humus,løvskov,,,,Nick Leyssac,Nick Leyssac,https://svampe.databasen.org/observations/10291974,1
DMS-10291987,,2022-09-20T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Strandskov,Denmark,55.4330814,12.2073771,13,Ella Buck,jord eller humus,løvskov med naturskovspræg,eg (Quercus),,"Fedtet hvidlig hat m fine gule rørmundinger. Blånende.  Stokken kølleformet, gul med røde prikker . Mørkere nedadtil og lidt tilspidset. Bitter smag.",Ella Buck,Ella Buck,https://svampe.databasen.org/observations/10291987,1
DMS-10286227,,2022-09-04T00:00:00.000Z,expert approved,11091,Caloboletus radicans,,rod-rørhat,,Lehnskov Strand,Denmark,55.0301752193412,10.50713513978804,687,Ole Heilmann-Clausen,jord eller humus,løvskov,eg (Quercus),Langsvej undervildæble og andrebuske,Svag syrlig,Ole Heilmann-Clausen,Jacob Heilmann-Clausen,https://svampe.databasen.org/observations/10286227,1
DMS-10293365,,2022-09-23T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Lundtofte,Denmark,55.78713833333333,12.522205,5,Jacob Schmidt,jord eller humus,"industriel habitat (råstofgrav, savværk mv.)",bøg (Fagus),Parkeringsplads med bøg,Bitter,Jacob Schmidt,Jacob Schmidt,https://svampe.databasen.org/observations/10293365,1
DMS-10293612,,2022-09-23T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Tingbjerg,Denmark,55.7159473,12.4818408,65,Nick nagel bojesen,jord eller humus,græsplæne,eg (Quercus),,Vokser under egetræer på græsplæne ,Nick nagel bojesen,Nick nagel bojesen,https://svampe.databasen.org/observations/10293612,1
DMS-10294603,,2022-09-19T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Tvedevænge,Denmark,55.30791833,11.62586,15,Yvonne Engmann,jord eller humus,blandskov (med løv- og nåletræer),"bøg (Fagus), eg (Quercus)",,"blåner ved tryk/gennemskæring, kød lysegult",Yvonne Engmann,Yvonne Engmann,https://svampe.databasen.org/observations/10294603,1
DMS-10294615,,2022-09-24T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Vedbæk,Denmark,55.86431889380896,12.552549429237844,25,Christian Hansen,jord eller humus,have,birk (Betula),"
Vokser under birk og cypres på træflis i gammel have.
Art?","Stor tung fast svamp hat 180 mm. Nabosvamp med hat 300 mm, og vægt > 2 kg fundet ved siden af.
Citrongule rørender, som blåner ved tryk.
Svamp blåner ved gennemskæring, men bleges til oprindelig farve efter 1-2 timer.
Hat er bleg gråbrun, tør med lidt sprækker.
Stok uden net eller mønster.",Christian Hansen,Andreas Isaksen,https://svampe.databasen.org/observations/10294615,1
DMS-10295255,,2022-09-25T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Frederiksberg (København),Denmark,55.681545,12.527853333333333,5,Cecilie tvilum,jord eller humus,vejkant,,"Langs travl cykelsti, med enkelte små parktræer langs.","Stor hat ca 20 cm i Diameter, blåner hurtigt på rør og blåner ganske lidt ved overskæring.",Cecilie tvilum,Jacob Schmidt,https://svampe.databasen.org/observations/10295255,1
DMS-10295311,,2022-09-22T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Torrig Skov,Denmark,54.91875662038944,11.337547302246094,100,Sidsel Esther Ejrnæs,jord eller humus,løvskov,eg (Quercus),"I blandet løvskov. Ingen birk, ingen nåletræer.",Umiddelbart mild smag.,Sidsel Esther Ejrnæs,Andreas Isaksen,https://svampe.databasen.org/observations/10295311,1
DMS-10295657,,2022-09-26T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Gladsaxe,Denmark,55.731949254330296,12.488193511962889,10,Bo Valeur,jord eller humus,park/kirkegård,eg (Quercus),,"Stor grov rørhat der blåner kraftigt i kød og rør.
Gul kraftig stok med rødt i midten. Hat gråbrun med opsprækkende hathud.",Bo Valeur,Bo Valeur,https://svampe.databasen.org/observations/10295657,1
DMS-10290757,,2022-09-18T00:00:00.000Z,expert approved,11091,Caloboletus radicans,,rod-rørhat,,Lergravene (Nivå),Denmark,55.9317884,12.5187459,21,Anne Storgaard,jord eller humus,løvskov med naturskovspræg,bøg (Fagus),I kanten af Lergravene,Desværre var jeg nogle dage for sent. De var gået mere eller mindre i opløsning alle sammen ,Anne Storgaard,Thomas Læssøe,https://svampe.databasen.org/observations/10290757,1
DMS-10300381,,2022-10-02T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,"Kolding, Byparken",Denmark,55.49892903946938,9.487860938727692,73,Anna-Klara K. Kjeldgaard,jord eller humus,løvskov,bøg (Fagus),,"Bitter smag. Blånende. Fint gul net på stokkens øverste del. 

Kan nøgles ud via hjulnøglen på makro",Anna-Klara K. Kjeldgaard,Anna-Klara K. Kjeldgaard,https://svampe.databasen.org/observations/10300381,1
