_id,fieldnumber,observationDate,validationStatus,taxon_id,taxonFullName,originalTaxonNameUsage,taxonDanishName,taxonRedListCategory,locality,country,decimalLatitude,decimalLongitude,accuracy,reportedBy,substrate,vegetationType,associatedTaxa,ecologyNotes,notes,leg,det,URI,crawled
DMS-10404507,,2023-11-05T00:00:00.000Z,approved,16165,Echinoderma asperum,,stor pigparasolhat,LC,Nystrup Plantage,Denmark,57.00302284061361,8.509175665676594,5,Ditte Svendsen,jord eller humus,nåleskov/plantage,"ædelgran (Abies), fyr (Pinus)",,"Mellemstor ret kraftig svamp. Hatten  7-10 cm i brunlige nuancer med opretstående skæl/pigge yderst i koncentriske ringe. Stokken med en stor, hudagtig ring med mørke skæl i kanten. Stokken let  fnugget med silkeskær.
Lameller meget tætte.
Lugt vaml og metallisk.
",Ditte Svendsen,Ditte Svendsen,https://svampe.databasen.org/observations/10404507,1
DMS-10405160,,2023-11-07T00:00:00.000Z,approved,16165,Echinoderma asperum,,stor pigparasolhat,LC,Røde Mølle,Denmark,56.82824972514028,9.80454683303833,10,Erik Arnfred Thomsen,jord eller humus,overdrev,,,,Erik Arnfred Thomsen,Erik Arnfred Thomsen,https://svampe.databasen.org/observations/10405160,1
DMS-10405884,,2023-11-08T00:00:00.000Z,approved,16165,Echinoderma asperum,,stor pigparasolhat,LC,Arresødal Skov,Denmark,55.97529906494381,12.0369902998209,10,Ole Martin,jord eller humus,løvskov med naturskovspræg,,På en skovsti under bøg,,Ole Martin,Ole Martin,https://svampe.databasen.org/observations/10405884,1
DMS-10409336,,2023-11-18T00:00:00.000Z,approved,16165,Echinoderma asperum,,stor pigparasolhat,LC,Tokkerup (Lolland),Denmark,54.69645333333333,11.729621666666668,5,Annette Greenfort,jord eller humus,"industriel habitat (råstofgrav, savværk mv.)",bøg (Fagus),I græs under bøg,Kædfuldt frl. ; brunpigget hat; lyse lameller,Annette Greenfort,Annette Greenfort,https://svampe.databasen.org/observations/10409336,1
DMS-10409638,,2023-11-17T00:00:00.000Z,approved,16165,Echinoderma asperum,,stor pigparasolhat,LC,Seden Strand,Denmark,55.43111111,10.43305556,15,Bodil Anelle Larsen,jord eller humus,levende hegn,,Levende hegn med løvtræer.,Gaffeldelte lameller.,Bodil Anelle Larsen,Bodil Anelle Larsen,https://svampe.databasen.org/observations/10409638,1
DMS-10410126,,2023-11-21T00:00:00.000Z,approved,16165,Echinoderma asperum,,stor pigparasolhat,LC,Hestekobbel,Denmark,54.713755,11.789878333333334,5,Annette Greenfort,jord eller humus,løvskov,bøg (Fagus),,Gasagtig lugt,Annette Greenfort,Annette Greenfort,https://svampe.databasen.org/observations/10410126,1
DMS-10443656,,2024-08-17T00:00:00.000Z,approved,16165,Echinoderma asperum,,stor pigparasolhat,LC,Åshøje Overdrev,Denmark,55.43651207355357,12.116037430252987,38,Per Schilling,jord eller humus,løvskov,"bøg (Fagus), hyld (Sambucus)","Pigge op til 1 mm brune, med hængende ring og stok glat uden bælter og lameller med lys æg og gaffeldelte",På meget fugtig muldrig bund i en lavning i skoven,Per Schilling,Per Schilling,https://svampe.databasen.org/observations/10443656,1
DMS-10449942,,2024-09-10T00:00:00.000Z,approved,16165,Echinoderma asperum,,stor pigparasolhat,LC,Åshøje Overdrev,Denmark,55.43493114030322,12.116507068276404,5,Ella Buck,jord eller humus,løvskov med naturskovspræg,løvtræ (løvtræ),I fugtig muldjord i kratagtig skov ,,"Ella Buck, Thomas Kehlet",Ella Buck,https://svampe.databasen.org/observations/10449942,1
DMS-10451646,,2024-09-15T00:00:00.000Z,expert approved,16165,Echinoderma asperum,,stor pigparasolhat,LC,Frederiksborg Slot,Denmark,55.93927437154785,12.304891347885132,5,Lisbeth Brendstrup,jord eller humus,park/kirkegård,lind (Tilia),"i græsrabatter under lindealleerne.
Spottede kun 3 arter på turen","Metallisk duftende, med rester af hængende ring og  udrandede, gaffeldelte,  lyse lameller uden dråber
hat 150 mm, stok 120X25 mm","Lisbeth Brendstrup, Jørn Berril",Jacob Heilmann-Clausen,https://svampe.databasen.org/observations/10451646,1
DMS-10452105,,2024-09-16T00:00:00.000Z,approved,16165,Echinoderma asperum,,stor pigparasolhat,LC,Fløjstrup Skov,Denmark,56.06951389,10.25608611,15,Uffe Nygaard,jord eller humus,løvskov,"bøg (Fagus), eg (Quercus)",,"ø 16 cm. typisk præsentation. inkl næse, lameller og ringen.",Uffe Nygaard,Uffe Nygaard,https://svampe.databasen.org/observations/10452105,1
DMS-10453417,,2024-09-21T00:00:00.000Z,approved,16165,Echinoderma asperum,,stor pigparasolhat,LC,Store Ubberud,Denmark,55.40425976743494,10.247379457587606,12,Helle Jørgensen,jord eller humus,løvskov,"ahorn (Acer pseudoplatanus), bøg (Fagus)",,,Helle Jørgensen,Helle Jørgensen,https://svampe.databasen.org/observations/10453417,1
DMS-10453885,,2024-09-22T00:00:00.000Z,approved,16165,Echinoderma asperum,,stor pigparasolhat,LC,Uggeløse Skov,Denmark,55.84361477814675,12.233104705810549,25,Bente Neerbek,jord eller humus,løvskov,,Har stolring og dufter lidt jernagtigt,,Bente Neerbek,Bente Neerbek,https://svampe.databasen.org/observations/10453885,1
DMS-10453946,,2024-09-22T00:00:00.000Z,approved,16165,Echinoderma asperum,,stor pigparasolhat,LC,Fløjstrup Skov,Denmark,56.061709375548205,10.25233855820261,75,Silas Mark Elung Jensen,jord eller humus,løvskov,bøg (Fagus sylvatica),,,Silas Mark Elung Jensen,Silas Mark Elung Jensen,https://svampe.databasen.org/observations/10453946,1
DMS-10454128,,2024-09-22T00:00:00.000Z,approved,16165,Echinoderma asperum,,stor pigparasolhat,LC,Kolding Å,Denmark,55.49126101158021,9.501116939209169,10,Margaretha Liebmann,jord eller humus,løvskov,løvtræ (løvtræ),,,Margaretha Liebmann,Margaretha Liebmann,https://svampe.databasen.org/observations/10454128,1
DMS-10454598,,2024-09-23T00:00:00.000Z,approved,16165,Echinoderma asperum,,stor pigparasolhat,LC,Dyrehaven,Denmark,56.0226858,9.918095,11,Jens Mårbjerg,jord eller humus,løvskov,eg (Quercus),,,Jens Mårbjerg,Jens Mårbjerg,https://svampe.databasen.org/observations/10454598,1
DMS-10454785,,2024-09-24T00:00:00.000Z,approved,16165,Echinoderma asperum,,stor pigparasolhat,LC,Lyngby Sø,Denmark,55.77001336941941,12.484642267227173,5,Bo Valeur,jord eller humus,have,,I tæt bevoksning af buske,"Stor flot brunlig parasolhat med tydelige pigge på hatten.
Samme sted som fundet i 2023",Bo Valeur,Bo Valeur,https://svampe.databasen.org/observations/10454785,1
DMS-10456406,,2024-09-27T00:00:00.000Z,approved,16165,Echinoderma asperum,,stor pigparasolhat,LC,Køge Ås,Denmark,55.46660152002739,12.145058768073795,25,Ella Buck,jord eller humus,løvskov med naturskovspræg,bøg (Fagus),,"Med brunskællet/pigget hat. Meget tætte, frie  flødefarvede lameller.
Den lille har fint slør og den store løs ring på stokken. 
Metallisk lugt. ",Ella Buck,Ella Buck,https://svampe.databasen.org/observations/10456406,1
