"_id","fieldnumber","observationDate","validationStatus","taxon_id","taxonFullName","originalTaxonNameUsage","taxonDanishName","taxonRedListCategory","locality","country","decimalLatitude","decimalLongitude","accuracy","reportedBy","substrate","vegetationType","associatedTaxa","ecologyNotes","notes","leg","det","URI"
"DMS-9349522","","2018-11-06T00:00:00.000Z","approved",14119,"Galerina marginata","","randbæltet hjelmhat","LC","Vestskoven, København","Denmark",55.6971797048038,12.35552501573693,50,"Poul Evald Hansen","ved og rødder af døde træer","nåleskov/plantage","rød-gran (Picea abies)",,,"Poul Evald Hansen","Poul Evald Hansen","https://svampe.databasen.org/observations/9349522"
"DMS-9349640","","2018-11-07T00:00:00.000Z","approved",14119,"Galerina marginata","","randbæltet hjelmhat","LC","Kongsholmparken","Denmark",55.647603976010544,12.340234279108698,25,"Poul Evald Hansen","træflis og savsmuld","park/kirkegård","",,,"Poul Evald Hansen","Thomas Kehlet","https://svampe.databasen.org/observations/9349640"
"DMS-9350092","","2018-11-10T00:00:00.000Z","approved",14119,"Galerina marginata","","randbæltet hjelmhat","LC","Hegedal","Denmark",56.64819361739957,9.817678928375244,25,"Arne Pedersen","ved og rødder af døde træer","kyst- og overdrevskrat","løvtræ (løvtræ)","På meget nedbrudt liggende stamme.","Hat 0,8cm kuplet karamel gulbrun kamfuret i randen.Hatten mat,ikke gennemskinnelig el klæbrig.Lamellerne middelbrede og tætte af hattens farve smalt til bredt tilhæftet.Stokken 1,2 cm x 0,18 cm af hattens farve,cylindrisk fint hvidfnugget især opadtil under hatten.Ingen påfaldene lugt.","Arne Pedersen","Thomas Kehlet","https://svampe.databasen.org/observations/9350092"
"DMS-9350556","","2018-11-13T00:00:00.000Z","approved",14119,"Galerina marginata","","randbæltet hjelmhat","LC","Jægerspris Nordskov","Denmark",55.90556172894529,11.946064886287786,50,"Frank Desting","ved og rødder af døde træer","blandskov (med løv- og nåletræer)","bøg (Fagus)",,"Mindre art, ingen lugt eller smag, på bøg, jf. foto.","Frank Desting","Thomas Læssøe","https://svampe.databasen.org/observations/9350556"
"DMS-9350544","","2018-11-13T00:00:00.000Z","approved",14119,"Galerina marginata","","randbæltet hjelmhat","LC","Dueodde","Denmark",54.99868056,15.06508056,15,"Jan Riis-Hansen","ved og rødder af døde træer","nåleskov med naturskovspræg","fyr (Pinus)",,"Tydelig stokring, stokken længdefuret under ringen, mørk i furene","Jan Riis-Hansen","Thomas Læssøe","https://svampe.databasen.org/observations/9350544"
"DMS-9350816","","2018-11-14T00:00:00.000Z","approved",14119,"Galerina marginata","","randbæltet hjelmhat","LC","Slagslunde Skov","Denmark",55.81628889,12.19958611,15,"Morten Christensen","ved og rødder af døde træer","løvskov med naturskovspræg","bøg (Fagus sylvatica)",,,"Morten Christensen","Morten Christensen","https://svampe.databasen.org/observations/9350816"
"DMS-9351226","","2018-11-16T00:00:00.000Z","approved",14119,"Galerina marginata","","randbæltet hjelmhat","LC","Snogebæk","Denmark",55.03178333,15.10955833,15,"Jan Riis-Hansen","jord eller humus","nåleskov med naturskovspræg","birk (Betula), fyr (Pinus)",,,"Jan Riis-Hansen","Thomas Læssøe","https://svampe.databasen.org/observations/9351226"
"DMS-9351423","","2018-11-17T00:00:00.000Z","approved",14119,"Galerina marginata","","randbæltet hjelmhat","LC","Brobæk  Mose (Insulinmosen)","Denmark",55.75332262506825,12.52794357977109,25,"Frank Desting","ved og rødder af døde træer","mose","pil (Salix)",,"Hatbredde 3-4 cm., med lille antydning af ring på stokken, ingen lugt eller smag, på pil, jf. foto.","Frank Desting","Thomas Læssøe","https://svampe.databasen.org/observations/9351423"
"DMS-9352161","","2018-11-21T00:00:00.000Z","approved",14119,"Galerina marginata","","randbæltet hjelmhat","LC","Sønderby ","Denmark",55.29803333,12.2635,15,"Kirsten Bjørnsson","ved og rødder af døde træer","løvskov","",,,"Arturo Vilas","Arturo Vilas","https://svampe.databasen.org/observations/9352161"
"DMS-9352462","","2018-11-23T00:00:00.000Z","approved",14119,"Galerina marginata","","randbæltet hjelmhat","LC","Bøtø Plantage","Denmark",54.63402806,11.94941306,15,"Rita Forup","ved og rødder af døde træer","blandskov (med løv- og nåletræer)","gran (Picea)",,"foto 1211 jpg AGR","Rita Forup, Annette Greenfort","Rita Forup","https://svampe.databasen.org/observations/9352462"
"DMS-9353522","","2018-12-03T00:00:00.000Z","approved",14119,"Galerina marginata","","randbæltet hjelmhat","LC","Tibirke Bakker","Denmark",56.032588325052465,12.09703731641639,50,"Ole Martin","jord eller humus","overdrev","",,,"Ole Martin","Thomas Læssøe","https://svampe.databasen.org/observations/9353522"
"DMS-9353651","","2018-12-05T00:00:00.000Z","approved",14119,"Galerina marginata","","randbæltet hjelmhat","LC","Højgård Skov","Denmark",55.76706207242299,9.51864409726113,50,"Westy Esbensen","ved og rødder af døde træer","nåleskov med naturskovspræg","","På bøg",,"Westy Esbensen","Westy Esbensen","https://svampe.databasen.org/observations/9353651"
"DMS-9354139","","2018-12-09T00:00:00.000Z","approved",14119,"Galerina marginata","","randbæltet hjelmhat","LC","Bøtø Plantage","Denmark",54.62460306,11.96188472,15,"Rita Forup","ved og rødder af døde træer","blandskov (med løv- og nåletræer)","gran (Picea)",,,"Leo de Jong, Torben Hviid, Rita Forup","Rita Forup","https://svampe.databasen.org/observations/9354139"
